UCHL3	163	268	165	167	156	132	151	210	121
LMO7-AS1	0	0	0	1	3	0	1	3	0
LMO7	2330	2099	2714	1799	2652	2350	1789	2437	1912
LMO7DN	1	0	0	0	0	1	0	0	0
LMO7DN-IT1	0	0	0	1	0	1	0	0	0
LINC00561	1	0	0	0	2	0	0	0	0
LOC105370262	0	0	0	0	0	0	0	0	0
LOC105370261	0	0	1	0	0	0	0	0	0
LOC105370263	0	0	0	0	0	0	0	0	0
LOC105370264	0	0	0	0	0	0	0	0	0
LOC105370266	0	0	0	0	0	0	0	2	0
LOC112268120	0	0	0	0	0	0	0	0	0
LOC105370265	0	2	0	0	1	0	0	0	0
LOC107984587	0	0	0	0	0	0	0	0	0
KCTD12	349	736	523	160	417	311	255	591	308
BTF3P11	0	0	0	0	0	0	0	0	0
LOC105370269	0	0	0	0	0	0	2	0	0
ACOD1	0	0	0	0	0	0	0	0	0
CLN5	154	163	119	151	142	136	101	148	123
FBXL3	548	646	790	533	547	448	529	629	774
MYCBP2	775	547	1008	522	854	459	475	693	555
MYCBP2-AS1	0	0	0	2	0	0	1	3	0
MYCBP2-AS2	0	0	0	0	0	0	0	0	1
LOC107984564	0	0	1	0	0	0	0	0	0
LOC105370271	0	0	0	0	0	0	0	0	0
SCEL	0	0	0	0	0	0	0	0	0
SCEL-AS1	0	0	0	0	0	0	0	0	0
LOC100129307	0	0	0	0	0	0	0	0	0
SLAIN1	28	26	31	20	26	24	27	17	39
MIR3665	0	0	0	0	0	0	0	0	0
LOC112268121	1	0	2	2	3	2	0	2	2
EDNRB-AS1	0	0	0	0	0	0	0	0	0
EDNRB	38	50	57	37	23	27	44	67	54
LINC01069	0	0	0	0	0	0	0	0	0
LINC00446	0	0	0	0	0	0	0	0	0
OBI1-AS1	1	0	1	0	0	1	1	0	0
LOC780529	11	4	0	2	1	5	2	3	5
POU4F1	49	16	11	12	6	38	14	4	16
OBI1	68	79	96	42	42	48	47	50	73
LOC105370272	0	0	0	0	0	0	0	0	0
LINC00331	0	0	0	0	0	0	0	0	0
LOC105370273	0	0	0	0	0	0	0	0	0
RBM26	719	415	609	568	455	627	541	377	482
RBM26-AS1	4	0	8	11	8	8	9	4	6
LOC105370274	0	0	0	0	0	1	1	0	0
NDFIP2-AS1	0	0	0	0	0	0	0	0	0
NDFIP2	802	609	592	481	452	324	335	531	641
LINC01068	0	0	0	0	0	0	0	0	0
LINC01038	0	0	0	0	0	0	0	0	0
LINC00382	0	0	0	0	0	0	0	0	0
LINC01080	0	0	0	0	0	0	0	0	0
LOC105370275	1	0	0	0	3	1	1	1	0
LOC101927238	0	0	0	0	0	0	0	0	0
SPRY2	369	429	360	279	319	347	200	240	315
LOC105370276	0	0	0	0	0	1	0	0	1
LOC105370278	0	0	0	0	0	0	0	0	0
LINC00377	8	4	4	7	1	18	9	4	5
LINC00564	0	0	0	0	0	0	0	0	0
LOC105370281	0	0	0	0	0	0	0	0	0
LOC105370282	0	0	0	0	0	0	0	0	0
LOC105370283	0	0	0	0	0	0	0	0	0
LOC105370284	0	0	0	0	0	0	0	0	0
LOC105370285	0	0	0	0	0	0	0	0	0
LOC105370286	0	0	0	0	0	0	0	0	0
SLITRK1	0	0	0	0	0	0	0	0	0
LOC105370287	0	0	0	0	0	0	0	0	0
LINC00333	0	0	0	0	0	0	0	0	0
LOC105370289	0	0	0	0	0	0	0	0	0
SNORA107	0	0	0	0	0	0	0	0	0
LOC105370290	0	0	0	0	0	0	0	0	0
LINC00375	0	0	0	0	0	0	0	0	0
LOC105370291	0	0	0	0	0	0	0	0	0
LOC105370292	0	0	0	0	0	0	0	0	0
LINC00351	0	0	0	0	0	0	0	0	0
SLITRK6	0	2	0	0	3	0	0	1	0
LOC105370299	0	0	0	0	0	0	0	0	0
LOC105370300	0	0	0	0	0	0	0	0	0
LINC00430	0	0	0	0	0	0	0	0	0
LOC105370301	0	0	0	0	0	0	0	0	0
LOC105370302	0	0	0	0	0	0	0	0	0
MIR4500HG	0	0	0	0	0	0	0	0	0
MIR4500	0	0	0	0	0	0	0	0	0
SLITRK5	1	1	1	0	3	0	0	2	1
LOC112268106	2	0	0	0	1	0	1	0	0
LINC00397	0	0	0	0	0	0	0	0	0
LOC105370304	0	0	0	0	0	0	0	0	0
LINC00373	0	0	0	0	0	0	0	0	0
LINC00433	0	0	0	0	0	0	0	0	0
LINC00560	0	0	0	0	0	0	0	0	0
LOC105370307	0	0	0	0	0	0	0	0	0
LINC01047	0	0	0	0	0	0	0	0	0
LINC00440	0	0	0	0	0	0	0	0	0
LOC107984621	0	0	0	0	0	0	0	0	0
LINC01040	0	0	0	0	0	0	0	0	0
LINC00353	0	0	0	0	0	0	0	0	0
LINC02336	0	0	0	0	0	0	0	0	0
LINC00559	0	0	0	0	0	0	0	0	0
MIR622	0	0	0	0	0	0	0	0	0
LOC105370310	0	0	0	0	0	0	0	0	0
LINC01049	0	0	0	0	0	0	0	0	0
LOC107984572	0	0	0	0	1	0	0	0	0
LOC105370311	0	0	0	0	0	0	0	0	0
LINC00410	0	0	0	0	0	0	0	0	0
LINC00380	0	0	0	0	0	0	0	0	0
LOC105370312	0	0	0	0	0	0	0	0	0
LINC00379	0	0	0	0	0	0	0	0	0
LOC105370313	0	0	0	0	0	0	0	0	0
LOC105370314	0	0	0	0	0	0	0	0	0
MIR17HG	12	3	5	17	2	16	27	1	8
MIR17	0	0	0	0	0	0	0	0	0
MIR18A	0	0	0	0	0	0	0	0	0
MIR19A	0	0	0	0	0	0	0	0	0
MIR20A	0	0	0	0	0	0	0	0	0
MIR19B1	0	0	0	0	0	0	0	0	0
MIR92A1	0	0	0	0	0	0	0	0	0
LOC107984617	0	0	1	0	0	0	1	0	0
GPC5	0	0	0	2	0	0	0	0	0
GPC5-AS2	0	0	0	0	0	0	0	0	0
MIR548AS	0	0	0	0	0	0	0	0	0
LOC105370315	0	0	0	0	0	0	0	0	0
GPC5-AS1	0	0	0	0	0	0	0	0	0
LOC105370317	0	0	0	0	0	0	0	0	0
LINC00363	0	0	0	0	0	0	0	0	0
GPC6	22	23	10	6	15	5	7	13	23
GPC6-AS2	0	0	0	0	0	0	0	0	0
GPC6-AS1	0	0	0	0	0	0	0	0	0
DCT	6	3	10	11	6	10	13	3	7
TRF-GAA1-5	0	0	0	0	0	0	0	0	0
TGDS	52	40	54	39	41	60	44	32	43
GPR180	112	115	104	53	72	68	49	132	130
LINC00391	0	0	0	0	0	0	0	0	0
SOX21	0	0	0	0	0	0	0	0	0
SOX21-AS1	0	0	0	0	0	0	1	0	1
LOC112268114	0	0	0	0	0	0	0	0	0
LOC101927284	0	0	0	0	0	0	0	0	0
LINC00557	0	0	1	2	0	0	0	0	0
ABCC4	56	45	94	155	46	56	168	97	53
SNORD13G	0	0	0	0	0	0	0	0	0
LOC102724149	9	8	15	10	6	12	9	7	3
LOC105370321	0	0	0	0	0	0	0	0	0
CLDN10	2	3	1	0	1	3	2	1	0
CLDN10-AS1	0	0	0	0	0	0	0	0	0
DZIP1	39	19	29	21	31	32	31	30	30
DNAJC3-DT	23	17	16	27	45	23	17	13	16
DNAJC3	230	234	291	241	259	188	201	237	244
LOC105370322	0	0	0	0	1	0	0	0	0
UGGT2	81	58	60	50	58	63	40	46	48
HS6ST3	1	0	1	13	7	2	1	4	2
MIR4501	0	0	0	0	0	0	0	0	0
LINC00359	0	0	0	0	0	0	0	0	0
LOC112268107	0	0	0	0	0	0	0	0	0
OXGR1	2	0	0	0	2	0	1	0	4
MBNL2	587	959	1235	952	1291	552	766	802	650
LOC112268108	0	0	0	0	0	0	0	0	0
LINC00456	0	0	0	0	0	0	0	0	0
LOC107984573	0	0	0	0	0	1	0	1	0
LOC101927385	0	0	2	0	0	0	0	0	0
RAP2A	278	353	401	211	485	176	209	401	244
LOC105370324	0	0	0	0	0	0	0	0	0
LOC105370325	0	0	0	0	0	0	0	0	0
IPO5	3316	3845	4208	3307	3617	2101	2612	3168	3932
LOC105370328	0	0	0	0	0	0	0	0	0
LOC107984566	0	0	0	0	0	0	0	0	0
FARP1	37	173	79	35	97	33	50	56	69
RNF113B	0	0	0	0	0	0	0	0	0
MIR3170	0	0	0	0	0	0	0	0	0
LOC105370327	0	0	0	0	0	0	0	0	0
STK24	228	243	280	188	249	154	195	203	235
STK24-AS1	3	1	1	2	0	4	1	0	2
SLC15A1	0	0	0	0	0	0	0	0	0
LOC105370330	0	0	0	0	0	0	0	0	0
DOCK9	212	189	237	129	181	199	209	188	152
DOCK9-AS1	0	0	0	0	0	0	0	0	0
DOCK9-DT	3	12	3	2	3	3	5	2	4
UBAC2-AS1	6	11	10	9	8	6	6	7	14
UBAC2	632	788	864	598	751	597	617	656	626
GPR18	0	0	0	0	1	0	0	1	0
GPR183	8	6	4	2	10	2	3	16	4
FKSG29	1	0	0	0	0	0	0	2	0
MIR623	0	0	0	0	0	0	0	0	0
LOC107984558	0	0	0	0	0	0	0	0	0
LINC01232	1	3	5	0	1	0	0	1	1
LINC00449	1	1	0	1	0	2	1	0	1
TM9SF2	819	793	821	631	747	477	527	859	712
LINC01039	0	0	0	0	0	0	0	0	0
LOC105370332	0	0	0	0	0	0	0	0	0
CLYBL	236	298	324	171	168	203	313	167	368
MIR4306	0	0	0	0	0	0	0	0	0
CLYBL-AS2	0	0	0	0	0	0	0	0	0
CLYBL-AS1	0	0	0	0	0	0	0	0	0
LOC101927437	0	0	0	0	0	0	0	0	0
ZIC5	0	0	0	0	0	0	0	0	0
ZIC2	0	0	0	0	0	0	0	0	0
LINC00554	0	0	0	0	0	0	0	0	0
PCCA-DT	13	34	18	20	25	15	14	21	15
PCCA	133	195	196	150	236	138	169	162	206
LOC107984575	0	0	0	0	0	0	0	0	0
LOC105370335	1	0	2	0	0	1	1	0	0
PCCA-AS1	0	0	0	1	0	0	0	0	0
LOC107984574	1	0	0	0	0	0	3	0	1
GGACT	13	34	19	12	18	15	12	7	19
TMTC4	244	229	186	161	148	152	136	201	206
NALCN-AS1	0	0	0	0	0	0	0	0	0
LINC00411	0	0	0	0	0	0	0	0	0
NALCN	8	7	3	0	3	3	2	8	0
ITGBL1	16	37	22	9	28	21	15	25	23
LOC107984616	1	1	0	0	0	0	0	0	2
FGF14	4	7	7	1	6	8	2	4	6
MIR2681	0	0	0	0	0	0	0	0	0
MIR4705	0	0	0	0	0	0	0	0	0
LOC107984615	0	0	0	0	0	0	0	0	0
FGF14-IT1	0	0	0	0	0	0	0	0	0
FGF14-AS1	0	0	0	0	0	0	0	0	0
FGF14-AS2	11	27	18	17	7	17	5	11	6
LOC107984588	5	2	2	4	0	3	5	0	0
TPP2	1014	783	1129	1033	721	599	689	674	1001
METTL21C	204	117	358	360	1654	269	362	44	66
CCDC168	1	1	3	0	10	4	1	1	1
LOC105370337	0	0	0	2	0	0	0	0	0
TEX30	79	66	99	79	53	75	60	54	70
POGLUT2	16	14	18	12	13	6	4	1	10
BIVM	290	344	306	261	260	269	245	206	203
BIVM-ERCC5	0	0	0	0	0	0	0	0	0
ERCC5	20	6	4	8	9	3	13	7	9
METTL21EP	524	270	533	82	36	179	305	230	300
SLC10A2	3	0	0	0	0	0	1	0	0
LOC105370338	0	0	0	0	0	1	2	0	0
LOC105370339	0	3	1	0	0	0	1	2	0
LINC01309	0	0	0	0	0	0	0	0	0
LOC105370340	0	0	0	0	0	0	0	0	0
LOC107984624	0	0	0	0	0	0	0	0	0
LOC107984606	0	0	0	0	0	0	0	0	0
LOC107984607	0	0	0	0	0	0	0	0	0
LOC107984608	0	0	0	0	0	0	0	0	0
LOC105370342	0	0	0	0	0	0	0	0	0
LOC105370343	0	0	0	0	0	0	0	0	0
LOC107984609	0	0	0	0	0	0	0	0	0
LOC105370344	0	0	0	0	0	0	0	0	0
DAOA-AS1	0	0	0	0	0	0	0	0	0
DAOA	0	0	0	0	0	0	0	0	0
LOC105370345	0	0	0	0	0	0	0	0	0
LINC00343	0	0	0	0	0	0	0	0	0
LOC107984626	2	0	0	0	0	0	0	0	0
LINC00460	0	0	0	0	0	0	0	0	0
LOC105370346	0	0	0	0	0	0	0	0	0
LOC112268109	15	4	8	2	0	10	5	1	2
EFNB2	62	76	112	57	54	66	62	56	77
ARGLU1	1894	799	1091	1742	579	2049	1568	547	652
LOC105370348	0	0	0	0	0	0	0	0	0
LINC00551	0	0	0	0	0	1	0	0	0
LINC00443	0	0	0	0	0	0	0	0	0
LOC107984627	0	0	0	0	0	1	0	0	0
LOC105370349	0	0	0	0	0	0	0	0	0
LOC105370350	0	0	0	0	0	0	0	0	0
FAM155A	0	4	1	0	1	0	0	1	2
SNORD31B	0	0	0	0	0	0	0	0	0
LOC105370353	0	0	0	0	0	0	0	0	0
LOC112268110	0	0	0	0	0	0	0	0	0
MIR1267	0	0	0	0	0	0	0	0	0
FAM155A-IT1	0	0	0	0	0	0	0	0	0
LOC107984581	0	0	0	0	1	0	0	0	0
LOC112268111	0	0	0	0	0	0	0	0	0
LIG4	321	215	231	239	179	227	163	234	228
ABHD13	195	165	204	123	168	120	134	162	195
TNFSF13B	8	9	6	5	1	15	13	21	6
LOC105370355	0	0	0	0	0	0	0	0	0
MYO16	4	2	2	0	8	1	0	3	0
MYO16-AS2	0	0	0	0	0	0	0	0	0
LOC105370356	0	0	0	0	0	0	0	0	0
MYO16-AS1	0	0	0	0	0	0	0	0	0
LINC00370	1	0	2	9	1	0	0	0	0
LOC105370359	0	0	0	0	0	1	0	0	0
LINC00399	0	0	0	0	0	0	0	0	0
LOC107984602	0	0	0	0	0	0	0	0	0
LOC101927627	0	0	0	0	0	0	0	0	0
LINC00676	0	0	0	0	0	0	0	0	0
IRS2	249	232	680	570	296	181	466	345	393
LOC105370360	0	1	1	4	2	0	1	0	0
LOC112268112	3	1	3	2	1	1	1	0	0
LOC101927646	0	3	0	0	0	0	0	0	0
LINC00396	0	0	0	0	0	0	0	0	0
LOC105370361	3	3	3	4	0	4	7	2	8
LOC101927712	0	1	1	14	1	4	2	0	0
COL4A1	421	708	729	347	820	337	656	630	557
COL4A2	389	537	650	284	805	332	405	473	426
MIR8073	0	0	0	0	0	0	0	0	0
COL4A2-AS2	0	0	0	1	0	0	0	0	0
COL4A2-AS1	2	0	0	2	0	0	0	0	1
RAB20	7	3	7	9	8	8	16	11	2
NAXD	491	519	717	459	522	443	470	335	532
CARS2	684	713	871	562	613	721	724	441	663
ING1	120	69	150	123	131	113	84	82	120
LOC107984613	0	0	0	0	0	2	0	0	0
LINC00567	0	0	0	0	0	0	0	0	0
LOC105370362	0	0	0	0	0	0	1	0	0
LOC105370363	0	2	0	0	2	3	0	0	0
PRECSIT	534	928	1086	845	987	505	746	1031	710
ANKRD10	2325	1236	1847	2006	989	2576	2122	1217	1173
LOC105370364	0	0	0	0	0	0	0	0	0
LINC00431	0	1	0	1	2	3	0	0	1
LINC00368	1	0	0	2	0	1	0	0	0
ARHGEF7-AS2	1	1	2	0	1	2	3	0	1
ARHGEF7	620	663	854	840	759	649	847	517	548
ARHGEF7-AS1	2	0	0	1	0	0	0	0	2
LOC101060553	1	4	1	1	1	3	5	0	2
TEX29	0	1	0	3	1	6	3	2	2
LOC105370365	0	0	0	3	0	1	2	2	1
LOC107984618	0	0	0	0	0	0	0	0	0
LINC02337	0	0	0	0	0	0	0	0	0
LOC107983958	0	0	0	0	0	0	0	0	0
LOC105370366	0	0	0	0	0	0	0	0	0
LOC102724489	0	0	0	0	0	0	0	0	0
LOC102724510	0	0	0	0	0	0	0	0	0
LINC00354	0	0	0	0	0	0	0	0	0
SOX1-OT	0	0	0	0	0	0	0	0	0
LOC105378193	0	0	0	0	0	0	0	0	0
SOX1	0	0	0	0	0	0	0	0	0
LOC100506016	0	0	0	0	0	0	0	0	0
LOC105370370	0	0	0	0	0	0	0	0	0
LINC01070	0	0	0	0	0	0	0	0	0
LOC101928730	0	0	0	0	0	0	0	0	0
LOC107984555	0	0	0	0	0	0	0	0	0
LINC01043	0	0	0	0	0	0	0	0	0
LINC01044	0	0	0	0	0	0	0	0	0
LOC105370373	0	0	0	0	0	0	0	0	0
SPACA7	0	0	0	0	0	0	0	0	0
LOC105370372	0	0	0	0	0	0	0	0	0
TUBGCP3	77	80	114	116	101	94	98	69	84
ATP11AUN	0	0	1	0	0	0	0	0	0
LOC102725228	5	6	4	7	11	5	3	3	3
ATP11A	482	459	685	492	534	280	289	507	508
ATP11A-AS1	0	0	0	0	0	0	0	0	0
MCF2L	158	102	169	101	101	220	210	109	104
MCF2L-AS1	0	0	0	0	0	1	0	0	0
LOC107984591	1	0	1	0	0	0	0	0	0
LOC107984590	1	0	0	0	0	0	0	0	0
F7	0	0	0	0	0	0	0	0	0
F10	59	67	40	8	43	23	29	36	40
F10-AS1	0	0	0	0	0	1	0	0	0
LOC102724474	20	12	11	3	9	10	15	12	9
PROZ	2	1	1	0	1	0	0	0	0
PCID2	382	319	431	460	303	414	454	253	361
CUL4A	3044	3946	4285	3480	3671	2481	2999	2894	3097
LOC107984583	14	0	6	4	2	10	6	0	0
MIR8075	0	0	0	0	0	1	1	0	0
LAMP1	448	592	751	562	580	512	468	438	517
GRTP1	70	44	40	62	43	127	81	29	24
GRTP1-AS1	24	30	2	21	0	21	22	14	24
LOC101928841	1293	982	930	996	1537	1128	2939	1858	1281
ADPRHL1	1755	2358	1581	773	1434	1438	1234	1959	1531
DCUN1D2	1286	1402	1503	979	1390	872	857	922	1301
TMCO3	397	201	168	193	372	482	450	144	83
TFDP1	727	1031	800	470	741	409	621	672	874
GRK1	0	0	0	0	0	0	0	1	0
ATP4B	0	0	0	0	0	0	0	0	0
LOC105377805	0	0	0	0	0	0	0	0	0
LINC00552	0	0	0	0	0	0	0	0	0
TMEM255B	10	8	10	9	13	11	10	12	6
GAS6-AS1	8	10	24	19	9	55	15	3	7
GAS6	908	989	1262	849	1141	1103	868	659	883
GAS6-DT	12	11	13	13	20	17	16	8	3
LINC00454	0	0	0	0	0	0	0	0	0
LINC00452	0	0	0	0	0	0	0	0	0
LINC00565	2	6	6	21	2	13	5	2	0
LOC105377806	1	1	0	0	0	0	2	0	0
C13orf46	0	0	0	0	0	0	0	0	0
RASA3	0	1	0	0	0	1	2	0	0
RASA3-IT1	0	0	0	0	0	0	0	0	0
LOC107987192	0	0	0	0	0	0	0	0	0
LOC107984593	0	0	0	0	0	0	0	0	0
CFAP97D2	0	0	0	0	0	0	0	0	0
CDC16	591	654	637	533	658	579	677	468	510
MIR548AR	0	0	0	1	0	1	1	0	0
LOC105370384	3	0	1	0	0	7	2	0	1
MIR4502	0	0	0	0	0	0	0	0	0
UPF3A	599	154	259	483	181	542	490	129	137
CHAMP1	140	170	222	166	164	135	122	150	157
LINC01054	0	0	0	0	0	0	0	0	0
OR11H12	0	0	0	0	0	0	0	0	0
LINC02297	0	0	0	0	0	0	0	0	0
POTEM	0	0	0	0	0	0	0	0	0
LOC100508046	0	0	0	0	0	0	0	0	0
LOC105378171	0	0	0	0	0	0	0	0	0
DUXAP9	3	2	1	2	0	0	3	0	1
BMS1P18	0	0	0	0	0	0	0	0	0
LNCRNA-ATB	0	0	0	0	0	0	0	0	0
LINC01297-DUXAP10-NBEAP6	2	0	0	0	0	0	0	0	0
DUXAP10	0	0	0	0	0	0	0	0	0
BMS1P17	0	0	0	0	0	0	0	0	0
LINC01297	0	0	0	0	0	0	0	0	0
LOC105378174	0	0	0	0	0	0	0	0	0
POTEG	0	0	0	0	0	0	0	0	0
LOC101929572	0	0	0	0	0	0	0	0	0
OR11H2	0	0	0	0	0	0	0	0	0
OR4Q3	0	0	0	0	0	0	0	0	0
OR4M1	0	0	0	0	0	0	0	0	0
OR4N2	0	0	0	0	0	0	0	0	1
OR4K3	0	0	0	0	0	0	0	0	0
OR4K2	0	0	0	0	0	0	0	0	0
OR4K1	0	0	0	0	0	0	0	0	0
OR4K5	0	0	0	0	0	0	0	0	0
OR4K15	0	0	0	0	0	0	0	0	0
OR4Q2	0	0	0	0	0	0	0	0	0
OR4K14	0	0	0	0	0	0	0	0	0
OR4K13	0	0	0	0	0	0	0	0	0
OR4L1	0	0	0	0	0	0	0	0	0
OR4K17	0	0	0	0	0	0	0	0	0
OR4N5	0	0	0	0	0	0	0	0	0
OR11G2	0	0	0	0	0	0	0	0	0
OR11H6	0	0	0	0	0	0	0	0	0
OR11H7	0	0	0	0	0	0	1	0	0
OR11H4	0	0	0	2	0	0	0	0	0
TTC5	64	74	70	40	81	39	46	57	61
CCNB1IP1	429	463	313	584	359	553	393	213	256
SNORA79B	0	0	0	0	0	0	0	0	0
SNORD126	0	0	0	0	0	0	0	0	0
PARP2	485	382	422	348	256	441	359	229	301
RPPH1	0	0	0	0	0	0	0	0	0
TEP1	229	214	163	209	176	583	336	245	144
KLHL33	1468	770	1237	800	522	1124	1369	779	1389
OSGEP	233	221	239	179	154	371	232	233	183
APEX1	554	654	640	678	667	668	645	455	590
PIP4P1	174	186	182	272	241	224	190	138	165
PNP	15	30	18	10	23	25	16	19	21
RNASE10	0	1	1	1	0	4	0	0	0
RNASE9	0	0	0	0	0	0	0	0	0
RNASE11	0	0	0	0	0	0	0	0	0
LOC254028	0	0	0	0	0	0	0	0	0
RNASE12	0	0	0	0	0	0	0	0	0
TRP-AGG2-5	0	0	0	0	0	0	0	0	0
TRL-AAG2-3	0	0	0	0	0	0	0	0	0
TRP-AGG2-6	0	0	0	0	0	0	0	0	0
TRT-TGT3-1	0	0	0	0	0	0	0	0	0
TRL-TAG2-1	0	0	0	0	0	0	0	0	0
TRT-TGT4-1	0	0	0	0	0	0	0	0	0
TRP-TGG1-1	0	0	0	0	0	0	0	0	0
OR6S1	0	0	0	0	0	0	0	0	0
TRY-GTA5-3	0	0	0	0	0	0	0	0	0
LOC107984705	0	0	0	0	0	0	0	0	0
TRY-GTA4-1	0	0	0	0	0	0	0	0	0
TRY-GTA7-1	0	0	0	0	0	0	0	0	0
TRY-GTA5-4	0	0	0	0	0	0	0	0	0
TRT-TGT5-1	0	0	0	0	0	0	0	0	0
TRY-GTA5-5	0	0	0	0	0	0	0	0	0
TRP-TGG3-2	0	0	0	0	0	0	0	0	0
ANG	8	16	13	8	11	5	11	10	16
RNASE4	112	113	111	71	127	123	103	92	104
EDDM3A	0	0	0	0	0	0	0	0	0
LOC107984671	0	0	0	0	0	1	0	0	0
EDDM3B	0	0	0	0	0	0	0	0	1
RNASE6	4	16	1	1	13	5	6	25	5
LOC105370397	0	0	0	0	0	0	0	0	0
RNASE1	167	404	329	194	337	205	260	304	336
LOC100507513	0	0	0	0	0	0	0	0	0
RNASE3	0	0	0	0	0	0	0	0	0
ECRP	0	0	0	0	0	0	0	0	0
RNASE2	0	0	0	0	0	0	1	0	0
METTL17	287	194	203	289	176	373	307	152	202
LOC101929718	30	9	2	43	6	57	44	6	9
SLC39A2	0	0	0	0	0	1	1	0	2
NDRG2	15373	17742	16743	11289	9251	13647	14144	17808	14761
MIR6717	0	0	0	0	0	0	0	0	0
TPPP2	16	10	8	12	12	21	19	10	4
RNASE13	2	1	0	0	3	3	1	1	1
RNASE7	1	0	3	2	0	3	1	3	2
LOC105370398	0	0	1	0	0	0	2	1	0
RNASE8	1	0	0	0	0	0	0	0	0
ARHGEF40	159	281	271	308	294	225	287	198	220
ZNF219	353	312	354	235	285	263	187	308	285
TMEM253	2	1	2	1	2	8	3	1	0
LOC105378175	0	0	0	0	0	0	0	0	0
OR5AU1	0	0	0	0	0	0	0	0	0
LINC00641	109	44	75	112	77	126	63	50	45
HNRNPC	1371	1644	2037	1469	1580	1332	1366	1352	1681
RPGRIP1	2	0	3	2	4	1	4	3	1
SUPT16H	522	502	569	532	499	388	447	378	512
LOC107984643	2	2	0	1	0	0	0	1	0
CHD8	357	423	480	383	447	321	318	362	411
SNORD9	0	0	0	0	0	0	0	0	0
SNORD8	0	0	0	0	0	0	0	0	0
RAB2B	126	74	104	89	69	99	114	84	74
TOX4	770	920	1137	915	897	693	738	791	1011
METTL3	270	164	188	340	148	351	287	111	155
SALL2	22	22	15	8	11	14	17	48	22
OR10G3	0	0	0	0	0	0	0	0	0
TRAV1-1	0	0	0	0	0	0	0	0	0
OR10G2	0	0	0	0	0	0	0	0	0
TRAV1-2	0	0	0	0	0	0	0	0	0
OR4E2	0	0	0	0	0	0	0	0	0
OR4E1	0	0	0	0	0	0	0	0	0
LOC107984650	0	0	0	0	0	0	0	0	0
TRAV2	0	0	0	0	0	0	0	0	0
TRAV3	0	0	0	0	0	0	0	0	0
TRAV4	0	0	0	0	0	0	0	1	0
TRAV5	0	0	0	0	0	0	0	0	0
TRAV6	0	0	0	0	0	0	0	1	0
TRAV7	0	0	0	0	0	0	0	0	0
TRAV8-1	0	0	0	0	0	0	0	0	0
TRAV9-1	0	0	0	0	0	0	0	0	0
TRAV10	0	0	0	0	0	0	0	0	0
TRAV11	0	0	0	0	0	0	0	0	0
TRAV12-1	1	0	0	0	0	0	0	0	0
TRAV8-2	1	0	0	0	0	0	0	0	0
TRAV8-3	0	0	0	0	0	0	0	0	0
TRAV13-1	0	0	0	0	0	0	1	0	0
TRAV12-2	1	0	1	0	0	0	0	0	0
TRAV8-4	0	0	0	0	0	0	0	1	0
TRAV8-5	0	0	0	0	0	1	0	0	0
TRAV13-2	0	0	0	0	1	0	0	0	0
TRAV14DV4	0	0	0	0	0	0	0	0	1
TRAV9-2	0	0	0	0	0	0	0	0	0
TRAV15	0	0	0	0	0	0	0	0	0
TRAV12-3	0	0	0	0	0	0	0	1	0
TRAV8-6	1	0	1	0	0	0	0	0	0
TRAV16	0	0	0	0	0	1	0	1	0
TRAV17	0	0	0	0	0	0	0	0	0
TRAV18	0	0	0	0	0	0	0	0	0
TRAV19	0	0	0	0	0	0	1	2	0
TRAV20	0	0	0	0	0	0	0	0	0
TRAV21	0	0	1	0	0	0	0	0	0
TRAV22	1	0	0	0	0	1	0	0	0
TRAV23DV6	1	0	0	0	0	0	0	0	0
TRDV1	0	0	1	0	0	0	1	3	0
TRAV24	0	0	0	0	0	0	0	0	0
TRAV25	0	1	1	0	0	0	0	0	0
TRAV26-1	0	0	0	0	0	0	0	0	0
TRAV8-7	0	0	0	0	0	0	0	0	0
TRAV27	0	0	0	0	0	0	0	0	0
TRAV28	0	0	0	0	0	0	0	0	0
TRAV29DV5	0	0	0	0	0	0	0	0	0
TRAV30	0	0	0	0	0	0	0	0	0
TRAV31	0	0	0	0	0	0	0	0	0
TRAV32	0	0	0	0	0	0	0	0	0
TRAV33	0	0	0	0	0	0	0	0	0
TRAV26-2	0	0	0	0	0	0	0	0	0
TRAV34	0	0	0	0	0	0	0	0	0
TRAV35	0	0	0	0	0	0	0	0	0
TRAV36DV7	0	0	0	0	0	0	0	0	0
TRAV37	0	0	0	0	0	0	0	0	0
TRAV38-1	0	0	0	0	0	0	0	0	0
TRAV38-2DV8	0	0	0	0	0	0	0	0	0
LOC107984649	0	0	0	0	0	0	0	0	0
TRAV39	0	0	0	0	0	0	0	0	0
TRAV40	0	0	0	0	0	0	0	0	0
TRAV41	0	0	0	0	0	0	0	0	0
LOC105370401	0	0	0	0	1	0	0	0	0
TRDV2	0	0	0	0	2	0	0	0	0
TRDD1	0	0	0	0	0	0	0	0	0
TRDD2	0	0	0	0	0	0	0	0	0
TRDD3	0	0	0	0	0	0	0	0	0
TRDJ1	0	0	0	0	0	0	0	0	0
TRDJ4	0	0	0	0	0	0	0	0	0
TRDJ2	0	0	0	0	0	0	0	0	0
TRDJ3	0	0	0	0	0	0	0	0	0
TRDC	4	1	2	0	6	0	1	21	0
LOC112267867	0	0	0	0	0	0	0	3	0
TRDV3	0	0	0	0	0	0	0	0	0
TRAJ61	0	0	0	0	0	0	0	0	0
TRAJ60	0	0	0	0	0	0	0	0	0
TRAJ59	0	0	0	0	0	0	0	0	0
